right,difdemshare,demsharenext,demwinnext,demshareprev,demwinprev,demofficeexp,othofficeexp,demelectexp,othelectexp,y1,y2,x,r,z.1,z.2,z.3,z.4,z.5,z.6
1,0.2563003,0.7682533,1,1,1,0,0,0,0,0.7682533,1,0.2563003,1,1,1,0,0,0,0
1,0.5365067,0.764771,1,0.6281502,1,1,0,1,0,0.764771,1,0.5365067,1,0.6281502,1,1,0,1,0
1,0.529542,0.6670486,1,0.7682533,1,2,0,2,0,0.6670486,1,0.529542,1,0.7682533,1,2,0,2,0
1,0.0120985,0.5442106,1,0.5657572,1,5,0,5,0,0.5442106,1,0.0120985,1,0.5657572,1,5,0,5,0
1,0.1285187,0.5465223,1,0.5060492,1,6,0,6,1,0.5465223,1,0.1285187,1,0.5060492,1,6,0,6,1
1,0.9999287,0.999926,1,0.9999142,1,0,0,0,0,0.999926,1,0.9999287,1,0.9999142,1,0,0,0,0
1,1,1,1,1,1,4,0,4,0,1,1,1,1,1,1,4,0,4,0
1,1,1,1,1,1,5,0,5,0,1,1,1,1,1,1,5,0,5,0
1,1,1,1,1,1,6,0,6,0,1,1,1,1,1,1,6,0,6,0
1,0.167183,0.5061354,1,0.9999596,1,9,0,9,0,0.5061354,1,0.167183,1,0.9999596,1,9,0,9,0
1,0.0220605,0.6611606,1,0.5355994,1,0,0,0,0,0.6611606,1,0.0220605,1,0.5355994,1,0,0,0,0
1,0.3223212,0.7422308,1,0.5061354,1,1,0,1,0,0.7422308,1,0.3223212,1,0.5061354,1,1,0,1,0
1,1,1,1,0.7047085,1,2,0,2,0,1,1,1,1,0.7047085,1,2,0,2,0
1,1,0.7290277,1,1,1,3,0,3,0,0.7290277,1,1,1,1,1,3,0,3,0
1,0.4580555,0.7730352,1,1,1,4,0,4,0,0.7730352,1,0.4580555,1,1,1,4,0,4,0
0,-1,0.2769427,0,0.4949519,0,0,1,0,1,0.2769427,0,-1,0,0.4949519,0,0,1,0,1
0,-0.4461145,0.1987848,0,0,0,0,2,0,2,0.1987848,0,-0.4461145,0,0,0,0,2,0,2
0,-0.6024303,0.3798719,0,0.2769427,0,0,3,1,3,0.3798719,0,-0.6024303,0,0.2769427,0,0,3,1,3
0,-0.2156097,0.3329961,0,0.3552355,0,0,0,0,1,0.3329961,0,-0.2156097,0,0.3552355,0,0,0,0,1
0,-0.3211911,0,0,0.3864903,0,0,1,0,2,0,0,-0.3211911,0,0.3864903,0,0,1,0,2
1,0.383005,0.9999266,1,0.9998319,1,1,0,1,0,0.9999266,1,0.383005,1,0.9998319,1,1,0,1,0
1,1,1,1,0.999914,1,4,0,4,0,1,1,1,1,0.999914,1,4,0,4,0
1,1,1,1,1,1,5,0,5,0,1,1,1,1,1,1,5,0,5,0
1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0
1,0.8774096,0.7518113,1,0.9725852,1,3,0,3,1,0.7518113,1,0.8774096,1,0.9725852,1,3,0,3,1
1,0.5036225,1,1,0.9387048,1,4,0,4,0,1,1,0.5036225,1,0.9387048,1,4,0,4,0
1,1,1,1,0.7518113,1,0,0,0,0,1,1,1,1,0.7518113,1,0,0,0,0
1,0.0054666,0.6066995,1,0.4411013,0,0,4,0,4,0.6066995,1,0.0054666,1,0.4411013,0,0,4,0,4
1,0.2221365,0.6968554,1,0.4990816,1,1,0,1,0,0.6968554,1,0.2221365,1,0.4990816,1,1,0,1,0
1,0.4063063,1,1,0.6066995,1,2,0,2,0,1,1,0.4063063,1,0.6066995,1,2,0,2,0
1,1,0.8040019,1,0.7487328,1,7,0,7,0,0.8040019,1,1,1,0.7487328,1,7,0,7,0
1,0.6080037,0.6243794,1,1,1,8,0,8,0,0.6243794,1,0.6080037,1,1,1,8,0,8,0
1,0.2487588,1,1,0.8040019,1,0,0,1,0,1,1,0.2487588,1,0.8040019,1,0,0,1,0
1,0.276035,0.6739337,1,0.8374148,1,3,0,4,0,0.6739337,1,0.276035,1,0.8374148,1,3,0,4,0
1,0.3741097,1,1,0.6380175,1,4,0,5,0,1,1,0.3741097,1,0.6380175,1,4,0,5,0
1,0.8212537,1,1,1,1,1,0,1,0,1,1,0.8212537,1,1,1,1,0,1,0
1,0.670073,0.7174528,1,0.8565746,1,4,0,4,0,0.7174528,1,0.670073,1,0.8565746,1,4,0,4,0
1,0.434945,1,1,0.8350365,1,5,0,5,0,1,1,0.434945,1,0.8350365,1,5,0,5,0
1,1,1,1,0.7174528,1,6,0,6,0,1,1,1,1,0.7174528,1,6,0,6,0
1,0.0527251,0.4783836,0,0.5055354,1,0,0,0,1,0.4783836,0,0.0527251,1,0.5055354,1,0,0,0,1
0,-0.0432328,0.3679135,0,0.5250478,1,1,0,1,0,0.3679135,0,-0.0432328,0,0.5250478,1,1,0,1,0
0,-0.2255954,0.3714266,0,0.4783836,0,0,1,0,1,0.3714266,0,-0.2255954,0,0.4783836,0,0,1,0,1
1,0.4309247,0.8365263,1,0.5787518,1,5,0,5,0,0.8365263,1,0.4309247,1,0.5787518,1,5,0,5,0
1,0.6730527,0.8157517,1,0.7154623,1,6,0,6,0,0.8157517,1,0.6730527,1,0.7154623,1,6,0,6,0
1,0.6315035,0.5814084,1,0.8365263,1,7,0,7,2,0.5814084,1,0.6315035,1,0.8365263,1,7,0,7,2
1,0.1559401,0.61104290000000006,1,0.5794706,1,10,0,10,0,0.61104290000000006,1,0.1559401,1,0.5794706,1,10,0,10,0
1,0.2384089,0.7875131,1,0.57797,1,11,0,11,1,0.7875131,1,0.2384089,1,0.57797,1,11,0,11,1
1,0.861519,1,1,0.999973,1,1,0,1,0,1,1,0.861519,1,0.999973,1,1,0,1,0
1,0.5862662,0.7314745,1,0.7314745,1,0,1.147014,0,1.329743,0.7314745,1,0.5862662,1,0.7314745,1,0,1.147014,0,1.329743
1,0.5862662,0.7314745,1,0.7314745,1,0,1.312736,0,1.50907,0.7314745,1,0.5862662,1,0.7314745,1,0,1.312736,0,1.50907
1,0.5862662,0.7314745,1,0.7314745,1,0,1.609367,0,1.775656,0.7314745,1,0.5862662,1,0.7314745,1,0,1.609367,0,1.775656
1,0.3551258,0.606373,1,0.606373,1,0,1.389858,0,1.503749,0.606373,1,0.3551258,1,0.606373,1,0,1.389858,0,1.503749
1,0.3551258,0.606373,1,0.606373,1,0,1.19292,0,1.348136,0.606373,1,0.3551258,1,0.606373,1,0,1.19292,0,1.348136
1,0.3551258,0.606373,1,0.606373,1,0,1.262311,0,1.430316,0.606373,1,0.3551258,1,0.606373,1,0,1.262311,0,1.430316
1,0.815407,0.9025788,1,0.8510221,1,1,0,1,0,0.9025788,1,0.815407,1,0.8510221,1,1,0,1,0
1,0.8269872,0.8994297,1,0.8952841,1,2,0,2,0,0.8994297,1,0.8269872,1,0.8952841,1,2,0,2,0
1,0.145146,0.5173649,1,0.4690859,0,1,1,2,1,0.5173649,1,0.145146,1,0.4690859,0,1,1,2,1
1,0.0542041,0.4970563,0,0.5293255,1,1,0,1,0,0.4970563,0,0.0542041,1,0.5293255,1,1,0,1,0
0,-0.0058874,0.4541055,0,0.5271021,1,0,0,0,1,0.4541055,0,-0.0058874,0,0.5271021,1,0,0,0,1
0,-0.091789,0.3969003,0,0.4970563,0,2,1,2,2,0.3969003,0,-0.091789,0,0.4970563,0,2,1,2,2
0,-0.2285519,0.2908528,0,0.4010707,0,0,4,0,5,0.2908528,0,-0.2285519,0,0.4010707,0,0,4,0,5
0,-0.4182945,0.5386478,1,0.3857241,0,0,5,0,6,0.5386478,1,-0.4182945,0,0.3857241,0,0,5,0,6
1,0.0772955,0.6152796,1,0.2908528,0,2,0,3,0,0.6152796,1,0.0772955,1,0.2908528,0,2,0,3,0
1,0.1934642,0.5803512,1,0.6926075,1,5,0,6,0,0.5803512,1,0.1934642,1,0.6926075,1,5,0,6,0
1,0.1607023,0.6341398,1,0.5967321,1,6,0,7,0,0.6341398,1,0.1607023,1,0.5967321,1,6,0,7,0
1,0.2682797,0.6362657,1,0.5803512,1,7,0,8,0,0.6362657,1,0.2682797,1,0.5803512,1,7,0,8,0
1,0.0885099,1,1,0.5316181,1,1,0,1,0,1,1,0.0885099,1,0.5316181,1,1,0,1,0
1,1,0.7454059,1,0.544255,1,2,0,2,0,0.7454059,1,1,1,0.544255,1,2,0,2,0
1,0.4908118,0.6713822,1,1,1,3,0,3,0,0.6713822,1,0.4908118,1,1,1,3,0,3,0
1,0.4059973,1,1,1,1,6,0,6,0,1,1,0.4059973,1,1,1,6,0,6,0
1,1,0.8468102,1,0.7029986,1,7,0,7,0,0.8468102,1,1,1,0.7029986,1,7,0,7,0
1,0.0934414,0.5434915,1,0.4864013,0,0,1,0,1,0.5434915,1,0.0934414,1,0.4864013,0,0,1,0,1
1,0.0996348,0.5236925,1,0.5147595,1,3,0,3,0,0.5236925,1,0.0996348,1,0.5147595,1,3,0,3,0
1,0.0473851,0.6264954,1,0.5498174,1,4,0,4,0,0.6264954,1,0.0473851,1,0.5498174,1,4,0,4,0
1,0.2529909,0.6026956,1,0.5236925,1,5,0,5,0,0.6026956,1,0.2529909,1,0.5236925,1,5,0,5,0
1,0.2989327,0.6033965,1,0.5873185,1,8,0,8,0,0.6033965,1,0.2989327,1,0.5873185,1,8,0,8,0
1,0.206793,0.6152921,1,0.6494663,1,9,0,9,0,0.6152921,1,0.206793,1,0.6494663,1,9,0,9,0
1,0.2305841,0.6267322,1,0.6033965,1,10,0,10,1,0.6267322,1,0.2305841,1,0.6033965,1,10,0,10,1
1,0.2874666,0.7357249,1,0.7001173,1,13,0,13,0,0.7357249,1,0.2874666,1,0.7001173,1,13,0,13,0
1,0.4714499,0.5532373,1,0.6437333,1,14,0,14,0,0.5532373,1,0.4714499,1,0.6437333,1,14,0,14,0
1,0.1064745,0.4405018,0,0.7357249,1,15,0,15,1,0.4405018,0,0.1064745,1,0.7357249,1,15,0,15,1
1,0.1194159,0.6947111,1,0.6401538,1,1,1,1,3,0.6947111,1,0.1194159,1,0.6401538,1,1,1,1,3
1,0.3894222,1,1,0.5597079,1,2,0,2,0,1,1,0.3894222,1,0.5597079,1,2,0,2,0
1,1,0.5547321,1,0.6947111,1,3,0,3,0,0.5547321,1,1,1,0.6947111,1,3,0,3,0
1,0.2742474,0.6888663,1,0.7089862,1,6,0,6,1,0.6888663,1,0.2742474,1,0.7089862,1,6,0,6,1
1,0.3777325,0.7297452,1,0.6371237,1,7,0,7,0,0.7297452,1,0.3777325,1,0.6371237,1,7,0,7,0
1,0.1420732,0.5440924,1,0.4847188,0,0,1,1,1,0.5440924,1,0.1420732,1,0.4847188,0,0,1,1,1
1,0.1772405,0.5149632,1,0.5337142,1,3,0,4,0,0.5149632,1,0.1772405,1,0.5337142,1,3,0,4,0
1,0.0299264,0.5992839,1,0.5886202,1,4,0,5,0,0.5992839,1,0.0299264,1,0.5886202,1,4,0,5,0
1,0.1985678,0.5977696,1,0.5149632,1,5,0,6,0,0.5977696,1,0.1985678,1,0.5149632,1,5,0,6,0
1,0.3079026,0.6162028,1,0.617267,1,3,0,3,0,0.6162028,1,0.3079026,1,0.617267,1,3,0,3,0
1,0.2324057,0.6048586,1,0.6539513,1,4,0,4,1,0.6048586,1,0.2324057,1,0.6539513,1,4,0,4,1
1,0.2097173,0.6537349,1,0.6162028,1,5,0,5,0,0.6537349,1,0.2097173,1,0.6162028,1,5,0,5,0
1,0.3706684,1,1,0.3630017,0,8,0,8,0,1,1,0.3706684,1,0.3630017,0,8,0,8,0
1,1,0.5919665,1,0.6853342,1,9,0,9,0,0.5919665,1,1,1,0.6853342,1,9,0,9,0
1,0.183933,0.4732601,0,1,1,10,0,10,0,0.4732601,0,0.183933,1,1,1,10,0,10,0
1,0.3588167,0.649129,1,0.5785915,1,1,0,1,0,0.649129,1,0.3588167,1,0.5785915,1,1,0,1,0
1,0.298258,0.7434403,1,0.6794084,1,2,0,2,0,0.7434403,1,0.298258,1,0.6794084,1,2,0,2,0
1,0.4868807,1,1,0.649129,1,3,0,3,0,1,1,0.4868807,1,0.649129,1,3,0,3,0
1,0.277676,1,1,0.656387,1,9,0,9,1,1,1,0.277676,1,0.656387,1,9,0,9,1
1,1,0.8659927,1,0.638838,1,10,0,10,0,0.8659927,1,1,1,0.638838,1,10,0,10,0
1,0.0614244,0.5164502,1,0.4735289,0,0,1,1,1,0.5164502,1,0.0614244,1,0.4735289,0,0,1,1,1
1,0.0044803,0.4717953,0,0.4665904,0,2,1,4,1,0.4717953,0,0.0044803,1,0.4665904,0,2,1,4,1
0,-0.0564094,0.5148326,1,0.5022402,1,3,1,5,2,0.5148326,1,-0.0564094,0,0.5022402,1,3,1,5,2
1,0.0296651,0.5316669,1,0.4717953,0,0,2,0,3,0.5316669,1,0.0296651,1,0.4717953,0,0,2,0,3
1,0.2242298,0.5971934,1,0.5781512,1,3,0,3,0,0.5971934,1,0.2242298,1,0.5781512,1,3,0,3,0
1,0.1943869,0.64228,1,0.6121149,1,4,0,4,0,0.64228,1,0.1943869,1,0.6121149,1,4,0,4,0
1,0.2845599,0.6739271,1,0.5971934,1,5,0,5,0,0.6739271,1,0.2845599,1,0.5971934,1,5,0,5,0
1,1,0.4558377,1,0.6102813,1,7,0,7,0,0.4558377,1,1,1,0.6102813,1,7,0,7,0
1,0.0901386,1,1,1,1,0,0,0,0,1,1,0.0901386,1,1,1,0,0,0,0
1,1,0.7655177,1,0.4558377,1,1,0,1,0,0.7655177,1,1,1,0.4558377,1,1,0,1,0
1,0.3332031,0.7125093,1,0.8052421,1,4,0,4,0,0.7125093,1,0.3332031,1,0.8052421,1,4,0,4,0
1,0.4250187,0.6130129,1,0.6666015,1,5,0,5,1,0.6130129,1,0.4250187,1,0.6666015,1,5,0,5,1
1,0.2260257,0.5195204,1,0.7125093,1,6,0,6,0,0.5195204,1,0.2260257,1,0.7125093,1,6,0,6,0
1,0.3016801,0.6574906,1,0.568504,1,1,0,1,1,0.6574906,1,0.3016801,1,0.568504,1,1,0,1,1
1,0.3489229,0.6067877,1,0.6377352,1,1,0,1,0,0.6067877,1,0.3489229,1,0.6377352,1,1,0,1,0
1,0.2135753,0.9983588,1,0.6744614,1,2,0,2,0,0.9983588,1,0.2135753,1,0.6744614,1,2,0,2,0
1,0.9967176,0.6948089,1,0.6067877,1,3,0,3,0,0.6948089,1,0.9967176,1,0.6067877,1,3,0,3,0
1,0.3994776,0.6358197,1,0.7308177,1,3,0,3,0,0.6358197,1,0.3994776,1,0.7308177,1,3,0,3,0
1,0.2716395,0.6615199,1,0.6997388,1,4,0,4,0,0.6615199,1,0.2716395,1,0.6997388,1,4,0,4,0
1,0.3230399,0.7044218,1,0.6358197,1,5,0,5,0,0.7044218,1,0.3230399,1,0.6358197,1,5,0,5,0
1,0.2500407,0.6160679,1,0.5294725,1,2,0,3,0,0.6160679,1,0.2500407,1,0.5294725,1,2,0,3,0
1,0.2546494,0.5739923,1,0.5557939,1,1,0,1,0,0.5739923,1,0.2546494,1,0.5557939,1,1,0,1,0
1,0.1479846,0.6607709,1,0.6273247,1,2,0,2,0,0.6607709,1,0.1479846,1,0.6273247,1,2,0,2,0
1,0.3215418,0.6178827,1,0.5739923,1,0,0,0,0,0.6178827,1,0.3215418,1,0.5739923,1,0,0,0,0
1,0.174201,0.6058034,1,0.6271889,1,0,0,0,0,0.6058034,1,0.174201,1,0.6271889,1,0,0,0,0
0,-0.0625693,0.4506512,0,0.4598405,0,0,1,0,1,0.4506512,0,-0.0625693,0,0.4598405,0,0,1,0,1
0,-0.0986975,0.4075353,0,0.4687154,0,0,2,0,2,0.4075353,0,-0.0986975,0,0.4687154,0,0,2,0,2
0,-0.1849293,0.4077003,0,0.4506512,0,0,3,0,3,0.4077003,0,-0.1849293,0,0.4506512,0,0,3,0,3
0,-0.1055882,0.3285479,0,0.4132734,0,0,6,0,6,0.3285479,0,-0.1055882,0,0.4132734,0,0,6,0,6
0,-0.3429042,0.283819,0,0.4472059,0,0,7,0,7,0.283819,0,-0.3429042,0,0.4472059,0,0,7,0,7
0,-0.432362,0.3150932,0,0.3285479,0,0,8,0,8,0.3150932,0,-0.432362,0,0.3285479,0,0,8,0,8
0,-0.0876274,0.4068785,0,0.4267811,0,0,11,0,11,0.4068785,0,-0.0876274,0,0.4267811,0,0,11,0,11
0,-0.1665071,0.2903068,0,0.4233081,0,0,12,1,12,0.2903068,0,-0.1665071,0,0.4233081,0,0,12,1,12
0,-0.4193865,0.2143358,0,0.4068785,0,0,13,0,13,0.2143358,0,-0.4193865,0,0.4068785,0,0,13,0,13
0,-0.5615089,0.2865745,0,0.305124,0,0,1,1,1,0.2865745,0,-0.5615089,0,0.305124,0,0,1,1,1
0,-0.426851,0.27883,0,0.2192456,0,0,15,2,15,0.27883,0,-0.426851,0,0.2192456,0,0,15,2,15
0,-0.44234,0,0,0.2865745,0,0,16,0,16,0,0,-0.44234,0,0.2865745,0,0,16,0,16
0,-0.1698651,0.3981772,0,0.5130324,1,0,0,0,0,0.3981772,0,-0.1698651,0,0.5130324,1,0,0,0,0
0,-0.2036456,0.3537673,0,0.3904914,0,0,1,0,1,0.3537673,0,-0.2036456,0,0.3904914,0,0,1,0,1
1,0.2779992,0.6909505,1,0.6271889,1,0,0,0,0,0.6909505,1,0.2779992,1,0.6271889,1,0,0,0,0
1,0.2416114,0.600632,1,0.5687497,1,0,0,0,0,0.600632,1,0.2416114,1,0.5687497,1,0,0,0,0
1,0.201264,0.6089945,1,0.6208057,1,1,0,1,0,0.6089945,1,0.201264,1,0.6208057,1,1,0,1,0
1,0.217989,0.5574967,1,0.600632,1,2,0,2,1,0.5574967,1,0.217989,1,0.600632,1,2,0,2,1
1,0.1746118,0.5958052,1,0.5825936,1,1,0,1,0,0.5958052,1,0.1746118,1,0.5825936,1,1,0,1,0
1,0.1916104,0.7029257,1,0.5873059,1,2,0,2,0,0.7029257,1,0.1916104,1,0.5873059,1,2,0,2,0
1,0.4058515,0.6903356,1,0.5958052,1,3,0,3,1,0.6903356,1,0.4058515,1,0.5958052,1,3,0,3,1
1,0.2390799,0.5823048,1,0.6346779,1,6,0,6,0,0.5823048,1,0.2390799,1,0.6346779,1,6,0,6,0
1,0.1882687,0.5253837,1,0.61954,1,7,0,7,0,0.5253837,1,0.1882687,1,0.61954,1,7,0,7,0
1,0.071062,0.5814481,1,0.5823048,1,8,0,8,0,0.5814481,1,0.071062,1,0.5823048,1,8,0,8,0
1,0.7545518,0.7327692,1,0.7086444,1,11,0,11,0,0.7327692,1,0.7545518,1,0.7086444,1,11,0,11,0
1,0.5001281,0.7334219,1,0.8772182,1,12,0,12,1,0.7334219,1,0.5001281,1,0.8772182,1,12,0,12,1
1,0.4668438,0.6588885,1,0.7327692,1,13,0,13,0,0.6588885,1,0.4668438,1,0.7327692,1,13,0,13,0
1,0.2965972,0.6501297,1,0.6601952,1,1,0,1,0,0.6501297,1,0.2965972,1,0.6601952,1,1,0,1,0
1,0.3425508,0.6777616,1,0.6231109,1,2,0,2,0,0.6777616,1,0.3425508,1,0.6231109,1,2,0,2,0
1,0.0296966,0.4306225,0,0.5599002,1,1,0,1,0,0.4306225,0,0.0296966,1,0.5599002,1,1,0,1,0
0,-0.1387549,0.3664098,0,0.5148483,1,2,0,2,1,0.3664098,0,-0.1387549,0,0.5148483,1,2,0,2,1
0,-0.2671804,0.3792152,0,0.4306225,0,0,1,0,2,0.3792152,0,-0.2671804,0,0.4306225,0,0,1,0,2
0,-0.0219624,0.4747362,1,0.3697631,0,0,4,0,5,0.4747362,1,-0.0219624,0,0.3697631,0,0,4,0,5
1,0.0517832,0.8495173,1,0.4890188,0,0,0,0,0,0.8495173,1,0.0517832,1,0.4890188,0,0,0,0,0
1,0.6990347,0.6434661,1,0.4747362,1,1,0,1,0,0.6434661,1,0.6990347,1,0.4747362,1,1,0,1,0
0,-0.4531622,0,0,0.3668873,0,0,4,0,4,0,0,-0.4531622,0,0.3668873,0,0,4,0,4
0,-1,0.2858603,0,0.2645011,0,0,5,0,5,0.2858603,0,-1,0,0.2645011,0,0,5,0,5
0,-0.402779,0.4341311,0,0,0,0,6,0,6,0.4341311,0,-0.402779,0,0,0,0,6,0,6
0,-0.4025225,0.3348479,0,0.3436324,0,0,9,0,9,0.3348479,0,-0.4025225,0,0.3436324,0,0,9,0,9
0,-0.3303043,0.3273704,0,0.2987387,0,0,10,0,10,0.3273704,0,-0.3303043,0,0.2987387,0,0,10,0,10
0,-0.1066889,0.4824626,0,0.4704723,0,0,1,0,1,0.4824626,0,-0.1066889,0,0.4704723,0,0,1,0,1
0,-0.0037528,0.349002,0,0.4466555,0,0,0,0,0,0.349002,0,-0.0037528,0,0.4466555,0,0,0,0,0
0,-0.301996,0.3736463,0,0.4824626,0,0,1,0,1,0.3736463,0,-0.301996,0,0.4824626,0,0,1,0,1
0,-0.99966,0.3542495,0,0.3037273,0,0,4,0,4,0.3542495,0,-0.99966,0,0.3037273,0,0,4,0,4
0,-0.291501,0,0,0,0,0,0,0,0,0,0,-0.291501,0,0,0,0,0,0,0
0,-0.8714287,0.386593,0,0.3542495,0,0,1,0,1,0.386593,0,-0.8714287,0,0.3542495,0,0,1,0,1
0,-0.2421533,0.3321914,0,0.2672514,0,0,0,0,0,0.3321914,0,-0.2421533,0,0.2672514,0,0,0,0,0
0,-0.3356173,0.3119089,0,0.3597694,0,0,1,0,1,0.3119089,0,-0.3356173,0,0.3597694,0,0,1,0,1
0,-0.027218,0.3514892,0,0.4972242,1,1,0,1,1,0.3514892,0,-0.027218,0,0.4972242,1,1,0,1,1
0,-0.2970216,0.3220215,0,0.4820214,0,0,1,0,2,0.3220215,0,-0.2970216,0,0.4820214,0,0,1,0,2
0,-0.3559571,0.3524511,0,0.3514892,0,0,0,0,0,0.3524511,0,-0.3559571,0,0.3514892,0,0,0,0,0
0,-0.3898972,0.2590936,0,0.2973523,0,0,4,0,5,0.2590936,0,-0.3898972,0,0.2973523,0,0,4,0,5
0,-0.428336,0.4518223,0,0.2873385,0,0,5,0,6,0.4518223,0,-0.428336,0,0.2873385,0,0,5,0,6
0,-0.1312759,0.4659736,0,0.5301444,1,1,0,1,0,0.4659736,0,-0.1312759,0,0.5301444,1,1,0,1,0
0,-0.0096911,0.4366494,0,0.4147592,0,0,1,0,1,0.4366494,0,-0.0096911,0,0.4147592,0,0,1,0,1
1,0.2967238,0.5030723,1,0.5175236,1,1,0,1,0,0.5030723,1,0.2967238,1,0.5175236,1,1,0,1,0
1,0.1150817,0.5777724,1,0.5077637,1,2,0,2,0,0.5777724,1,0.1150817,1,0.5077637,1,2,0,2,0
1,0.1555448,0.6665944,1,0.556179,1,3,0,3,0,0.6665944,1,0.1555448,1,0.556179,1,3,0,3,0
1,0.3331887,0.6000928,1,0.5777724,1,4,0,4,0,0.6000928,1,0.3331887,1,0.5777724,1,4,0,4,0
1,0.3562105,0.5603192,1,0.5599981,1,7,0,7,0,0.5603192,1,0.3562105,1,0.5599981,1,7,0,7,0
1,0.1206384,0.4574245,1,0.675221,1,8,0,8,0,0.4574245,1,0.1206384,1,0.675221,1,8,0,8,0
1,0.0427436,0.4524261,0,0.5603192,1,9,0,9,0,0.4524261,0,0.0427436,1,0.5603192,1,9,0,9,0
1,0.176444,0.5321884,1,0.5156181,1,0,0,0,0,0.5321884,1,0.176444,1,0.5156181,1,0,0,0,0
1,0.070518,0.6145881,1,0.5848059,1,1,0,1,0,0.6145881,1,0.070518,1,0.5848059,1,1,0,1,0
1,0.2443512,0.5977219,1,0.5321884,1,2,0,2,0,0.5977219,1,0.2443512,1,0.5321884,1,2,0,2,0
1,0.256802,0.6836826,1,0.6026067,1,5,0,5,0,0.6836826,1,0.256802,1,0.6026067,1,5,0,5,0
1,0.3673651,0.6992987,1,0.6197388,1,6,0,6,0,0.6992987,1,0.3673651,1,0.6197388,1,6,0,6,0
1,0.3985975,0.6371319,1,0.6836826,1,7,0,7,1,0.6371319,1,0.3985975,1,0.6836826,1,7,0,7,1
1,0.2008046,0.5693064,1,0.6883853,1,10,0,10,0,0.5693064,1,0.2008046,1,0.6883853,1,10,0,10,0
1,0.1672623,0.669103,1,0.60040230000000006,1,0,0,0,0,0.669103,1,0.1672623,1,0.60040230000000006,1,0,0,0,0
0,-0.0382023,0.4197643,0,0.3287252,0,0,1,0,1,0.4197643,0,-0.0382023,0,0.3287252,0,0,1,0,1
0,-0.1061558,0.4661678,0,0.3686077,0,0,4,0,4,0.4661678,0,-0.1061558,0,0.3686077,0,0,4,0,4
0,-0.0676594,0.5388817,1,0.4469221,0,0,5,0,5,0.5388817,1,-0.0676594,0,0.4469221,0,0,5,0,5
1,0.0843942,0.4238917,0,0.4661678,0,0,0,1,0,0.4238917,0,0.0843942,1,0.4661678,0,0,0,1,0
1,0.0128917,0.4709324,0,0.3815074,0,0,1,0,1,0.4709324,0,0.0128917,1,0.3815074,0,0,1,0,1
0,-0.045841,0.3714504,0,0.5064458,1,1,1,1,2,0.3714504,0,-0.045841,0,0.5064458,1,1,1,1,2
0,-0.25709920000000003,0.366064,0,0.4709324,0,1,2,2,3,0.366064,0,-0.25709920000000003,0,0.4709324,0,1,2,2,3
1,0.0388255,0.5049943,1,0.3341134,0,0,5,0,6,0.5049943,1,0.0388255,1,0.3341134,0,0,5,0,6
1,0.0099887,0.5289285,1,0.5192687,1,1,0,1,0,0.5289285,1,0.0099887,1,0.5192687,1,1,0,1,0
1,0.057857,0.5641602,1,0.5049943,1,2,0,2,1,0.5641602,1,0.057857,1,0.5049943,1,2,0,2,1
1,0.0766942,0.5146456,1,0.61839,1,5,0,5,0,0.5146456,1,0.0766942,1,0.61839,1,5,0,5,0
1,0.0292913,0.6273515,1,0.5320853,1,0,0,0,1,0.6273515,1,0.0292913,1,0.5320853,1,0,0,0,1
1,0.2547029,0.6067076,1,0.5146456,1,1,0,1,0,0.6067076,1,0.2547029,1,0.5146456,1,1,0,1,0
1,0.1350845,0.5703797,1,0.6072722,1,4,0,4,0,0.5703797,1,0.1350845,1,0.6072722,1,4,0,4,0
1,0.1877717,0.4987962,1,0.5675423,1,5,0,5,1,0.4987962,1,0.1877717,1,0.5675423,1,5,0,5,1
1,0.0140314,0.4836714,0,0.4542822,0,0,1,0,1,0.4836714,0,0.0140314,1,0.4542822,0,0,1,0,1
0,-0.0601345,0.497654,0,0.4226173,0,0,0,0,0,0.497654,0,-0.0601345,0,0.4226173,0,0,0,0,0
0,-0.004692,0.4978544,0,0.4699327,0,0,3,1,4,0.4978544,0,-0.004692,0,0.4699327,0,0,3,1,4
0,-0.0042834,0.4795141,0,0.497654,0,0,4,0,5,0.4795141,0,-0.0042834,0,0.497654,0,0,4,0,5
1,0.023121,0.5171443,1,0.4534448,0,0,7,0,8,0.5171443,1,0.023121,1,0.4534448,0,0,7,0,8
1,0.0342887,0.5212191,1,0.5115605,1,1,0,1,0,0.5212191,1,0.0342887,1,0.5115605,1,1,0,1,0
1,0.0424381,0.6367252,1,0.5171443,1,2,0,2,0,0.6367252,1,0.0424381,1,0.5171443,1,2,0,2,0
1,0.3589328,0.5097954,1,0.6633738,1,5,0,5,0,0.5097954,1,0.3589328,1,0.6633738,1,5,0,5,0
1,0.0401806,0.4925623,1,0.6794664,1,6,0,6,0,0.4925623,1,0.0401806,1,0.6794664,1,6,0,6,0
1,0.0025876,0.5489073,1,0.5097954,1,0,0,0,0,0.5489073,1,0.0025876,1,0.5097954,1,0,0,0,0
0,-0.1516742,0.5186146,1,0.5343544,1,0,0,0,0,0.5186146,1,-0.1516742,0,0.5343544,1,0,0,0,0
1,0.0372292,0.7804379,1,0.4189484,0,0,1,0,1,0.7804379,1,0.0372292,1,0.4189484,0,0,1,0,1
1,0.5608758,0.7018769,1,0.5186146,1,1,0,1,0,0.7018769,1,0.5608758,1,0.5186146,1,1,0,1,0
