"x","y"
-0.0800168,0.3668262
-0.2177923,0.3330132
-0.3339735,0
-0.9424546,0.4871088
-0.4715741,0.3546792
-0.2779801,0.3066827
1,1
0.9999106,1
1,1
1,1
1,1
1,0.9080029
0.8239878,0.8913204
0.917677,0.9897174
0.9794347,1
1,1
0.9241419,0.8056698
0.6113397,0.9608117
0.9216235,0.7372902
0.2719849,0.4734713
-0.0309134,0.4189722
0.699646,0.9371311
1,0.7341172
0.4682344,1
1,1
-0.1800715,0.5867064
0.1734128,0.8137903
0.70703,0.8371058
0.9950843,0.8038245
0.6076491,1
1,0.9793998
1,0.7749564
0.5499128,0.961617
0.923234,1
1,0.4824777
-0.0169706,0.4356771
1,1
1,1
1,1
1,1
0.0597444,1
1,0.5624003
0.3342177,0.7591518
0.9998758,1
1,0.9684144
0.9368289,0.9412565
0.9176804,0.7890445
0.578089,0.6437719
0.2982017,0.6714081
0.0100788,0.556871
0.1348603,0.6972615
0.6469756,1
1,1
1,1
1,1
-0.211272,0.3655849
-0.2688301,0.2957216
-0.2976784,0.3765149
-0.1564991,0.4269312
-0.1398553,0.3829306
-0.2341388,0.4656616
0.1976378,0.7272159
0.4567446,0.6653256
0.3358812,0.9282789
-0.581491,0.2731465
-0.4364135,0.2815782
1,1
0.5782903,1
1,1
1,1
-0.1910625,0.6435947
0.2871894,0.7611029
0.5465165,1
0.8454044,1
1,0.9381426
0.8985012,0.7257233
0.9358948,0.5977015
0.1954031,0.6774333
0.361941,0.7053466
0.5387775,0.7119094
0.4402657,1
0.7672694,1
0.8324767,0.8006648
0.6013296,1
1,0.7915754
1,0.7129875
0.425975,0.7606004
0.6103088,0.8484865
0.7418723,1
1,0.6587343
0.3175152,0.8633664
0.7267327,0.67281
1,1
0.9998974,1
1,0.4895719
-0.0208561,0.8269868
0.0948721,0.5592389
0.1184777,0.6887551
0.3775102,0.3329985
0.8119199,0.6885628
0.3771255,0.3516122
-0.2967756,0.2098935
0.9440929,0.6421967
0.2843934,0.5932054
0.1864107,0.6430536
0.0680521,0.5278516
0.0844522,0.3348354
1,1
1,1
1,0.4895719
-0.0208561,0.8269868
0.1779307,0.8638064
0.7276605,0.4876594
-0.0246812,0.2098935
0.0562537,0.7571262
0.514705,0.8345802
0.6691605,0.6041486
0.1476422,0.5234584
0.0469167,0.5797274
0.3728234,1
0.9998667,0.6135317
0.2270634,0.4895719
-0.0208561,0.8269868
0.0948721,0.4685686
-0.0628629,0.3287637
-0.3424727,0.3329985
-0.0365179,0.7761846
0.552393,0.215565
-0.5688701,0.2098935
0.6527622,0.2019675
-0.596065,0.253094
-0.4938121,0.2949832
-0.3543194,0.4184503
-0.1385395,0
0.755085,1
0.9999224,1
1,0.4895719
-0.0208561,0.8269868
0.0948721,0.6499091
0.2998182,0.5087594
0.0175187,0.3329985
0.9579401,0.7744823
0.6201754,0.6919419
0.3838838,0.7237431
-0.0361232,0.3649715
-0.270057,0.4247789
0.738923,1
0.9999421,1
1,0.4895719
-0.0208561,0.8269868
1,1
1,1
1,0.4895719
-0.0208561,0.8269868
1,1
1,1
-0.0149761,0.4364925
-0.127015,0.4121621
-0.1756757,0.4157366
1,1
1,0.8465668
0.6931336,0.8016984
-0.036853,0.5581698
0.1163767,0.6326197
0.2652395,0.612097
0.0547264,0.6375015
0.2750031,0.668828
0.3376561,0.5223464
-0.2320628,0.2742729
-0.4514542,0
0.8228962,1
1,1
1,1
1,0.8247863
0.4536248,0.7625791
0.5251583,1
1,0.5653848
-0.036853,0.5581698
0.1163767,0.8174996
0.6349993,0.7059436
0.0547264,0.9943575
0.9887149,0.9973853
0.9947705,0.5693288
0.2265747,0.5947785
0.1895571,0.9520011
1,1
1,0.8957369
0.7914737,1
1,1
0.3144751,1
1,0.7889603
0.5779207,0.5653848
-0.036853,0.5581698
0.1163767,0.6040327
0.2080653,0.7703267
0.0547264,0.5625705
0.1256568,0.489812
-0.020293,0.7265079
0.1530128,0.6119565
0.223913,0.5544773
0.6204487,0.8213282
1,0.6092159
0.2184318,1
1,0.7049435
0.2784053,1
1,0.5283434
0.0568276,0.5777271
0.3636654,0.5581698
0.1163767,0.7312213
0.4624425,0.6576576
0.2956862,0.5625705
0.1256568,0.4984207
-0.0031587,0.440831
-0.2001325,0.4300373
-0.1373437,0
0.4129741,0.7653242
1,0.5144181
0.0288362,0.6697341
0.3394682,1
1,0
-1,0.3832789
-0.2334422,0.2420558
-0.0798378,0.4102612
-0.1794776,0.4893076
-0.0213847,0.4423873
0.0547264,0.5625705
0.1256568,0.489812
-0.020293,0.4010818
0.1441409,0.6168111
0.2336222,1
0.3330411,1
1,0.5474075
0.094815,0.7151511
0.4303022,0.619842
0.3209497,1
1,0.6198227
0.2396749,0.7226725
-0.516104,0.3480393
-0.3038093,0.2124611
-0.5750779,0.6224504
0.9723369,0.7016178
0.4032355,0.4653977
-0.0692046,0.4077315
-1,0.3281885
-0.343623,0.4576622
0.1091472,0.6241139
0.2482279,1
1,0.6141778
1,0.631813
0.263626,0.5499985
0.099997,0.5335947
-0.036853,0.6571595
0.314319,0.6040327
0.2080653,0.7176648
0.1766153,0.5625705
0.1256568,0.489812
-0.020293,0.6755734
-0.4678448,0.3794055
-0.241189,0.4576622
1,1
1,1
1,1
1,0.2918189
-0.4163621,0
-1,0.3283938
0.134887,0.5801722
0.1603444,0.6040327
0.2080653,0.6925719
-0.6051855,0.5625705
0.1256568,0.269909
-0.460182,0.5100876
-1,0.3252154
-0.3495692,0.3421469
1,1
1,0.5615896
0.1231792,0.7062521
-0.5331656,0.2191589
-0.5616822,0.6149213
0.2298427,0.703666
-0.571651,0.2916748
-0.4166504,0
-0.9989204,0.4189507
-1,0.3133914
-0.3732172,0.4576622
1,0.3893384
-0.2213233,0.4513523
-0.0972953,0.458928
-0.4736115,0.3367691
-0.3264617,0.6040327
0.2080653,0.2105443
-0.2382789,0.2882605
-0.4234791,0.2653039
-0.4693922,0.5100876
-0.2001325,0.3339289
-0.3321421,0.4576622
-0.2111542,1
1,0.7657921
0.531592,0.5653848
-0.036853,0.9111598
0.8223195,0.5528657
0.1057315,0.5946149
0.2102578,0.7271446
0.4542892,0.6084267
0.2168534,0.5193616
0.0315005,0.5790836
0.1581672,0.6486861
-0.2117157,0.5694319
0.1388638,0.5703977
0.1407954,0.7171407
-0.0190857,0.4608742
-0.0779552,0.6164057
0.2328114,0.4546145
0.0547264,0
-0.9938087,0.489812
-0.020293,0.5100876
-0.2995409,0.3843001
-0.2313998,0.4576622
-0.036853,0.7833238
0.5666476,0.6040327
0.2080653,0.7490302
0.0547264,0.2502804
-0.4994392,0.2884231
-0.4231539,0.5100876
-0.2001325,0.3562233
-0.2875534,0.4576622
0.3810391,0.7287176
0.4574353,0.6312946
0.2625892,0.7494896
0.1080065,0.7375721
0.4751442,0.5485191
0.0970383,0.6603993
-0.2001325,0.2650872
-0.4698257,0.4576622
0.4105359,0.704232
0.4084641,0.7417299
0.4834599,0.6536962
-0.3142872,0.5625705
0.1256568,0.339008
-0.3219841,0
-0.0759204,0.4290031
-0.0851969,0.3691663
0.1274329,0.6965488
0.3930976,0.6940447
0.3880894,0.5100876
-0.1613288,0.3599717
-0.2800565,0.4576622
0.0547264,0.5625705
0.1256568,0.489812
-0.020293,0.7831672
1,0.8875452
0.7750903,0.4576622
0.2106289,0.7353503
0.4707006,0.489812
-0.020293,0.3961518
-0.2001325,0
-1,0.4576622
0.2851554,0.6905372
0.3810743,0.7238894
0.4477787,0.6197948
0.3214524,0.6557403
0.3114806,0.4576622
0.2249449,0.649937
0.2998739,0.4576622
-1,0
-1,0.2524823
-0.2671808,0.3813686
-0.2372628,0.4576622
-0.2001325,0.7346119
0.4692237,0.4576622
0.9998126,0.9999327
0.6741735,0.7868827
0.5737654,1
1,1
0.445248,0.5801473
0.1606856,0.6818386
0.3636772,1
0.7220418,1
1,1
1,1
0.6316859,1
1,0.6700382
0.3400764,0.7122259
-0.5310255,0.3179015
-0.364197,0
1,1
1,0.9999031
0.9998062,1
1,1
0.9992032,1
1,1
1,0.9177604
1,1
1,1
1,0.7359278
1,1
1,0.6168853
0.2337706,0.7302397
0.3233818,0.5396666
0.0793332,0.5679305
1,0.9998761
1,0.9999613
0.9999226,1
1,1
-0.1489947,0.6115524
0.2330801,1
1,1
0.7541195,0.8873461
0.7746922,1
1,1
0.6276132,0.9974226
0.9948453,1
1,0.6315767
-0.3105538,0.3889343
-0.2221313,0
1,1
1,1
1,0.9999413
0.9998827,0.9999813
0.1383567,0.4983657
-0.0032686,0.4247701
-0.1504598,0.3484319
0.101581,0.6831494
0.3662988,0.8091269
0.6182538,0.6943375
-0.0620724,0.4677242
-0.0645515,0.602887
0.2057739,0.5243186
-0.1574064,0.5776135
0.1552271,0.610689
0.9938214,0.9998986
0.2876603,0.5920178
0.1840425,1
1,0.9966125
0.0806333,0.3987133
-0.2025734,0.4435731
-0.1128538,0.426439
0.43288,0.6668055
0.333611,0.7548053
0.5096105,0.740396
1,0.7531161
0.5062323,0.781979
0.5639579,0.7559041
0.3825969,1
1,1
1,0.9999554
1,1
1,1
1,1
1,0.6791152
0.3582304,1
1,1
0.0290806,0.5171144
0.0342288,0.4559281
-0.0881439,0.4094371
-0.3828564,0.4045535
-0.190893,0.4108389
-0.1783222,0.4968767
-0.2833043,0.4219689
-0.1560622,0.2929988
1,0.9999576
0.9999431,0.9953702
0.9926778,0.9999281
0.9998562,0.7416545
0.0944886,0.6496629
0.2993257,1
1,0.7250613
0.0056893,0.5509334
0.1018667,0.6652257
0.3304515,0.6811807
0.1044209,0.6638058
0.3276117,0.6478096
0.2956192,0.6010916
-0.0385229,0.4219606
-0.1560787,0.4462599
1,1
1,0.9999201
0.9998602,1
1,1
0.9995979,0.7701353
0.5402706,1
1,1
1,0.6974743
0.3949486,1
1,0.7459144
1,0.8639582
0.7279164,1
1,0.6874567
-0.2530297,0.4744197
-0.0511607,0.3762547
1,0.9999045
1,1
1,1
1,0.9999653
0.2104068,1
1,1
1,0.7171816
0.4969405,0.7908226
0.5816451,0.7693209
0.5386418,0.6801909
0.3496143,1
1,0.6287912
0.2575824,0.5582528
0.157827,0.3445305
-0.310939,0
1,1
1,1
1,1
1,1
1,0.6571467
0.3142934,1
1,1
0.3672845,1
1,1
1,0.8021999
1,0.6726421
0.3452842,0.6397981
0.2795962,0.5828605
-0.3048862,0.476542
-0.046916,0.403983
0.3119082,0.3569397
-0.2861207,0.30679
1,1
0.6462251,1
1,0.9999761
0.9999522,0.8214715
1,1
1,1
1,0.8734681
1,0.4722192
0.0380903,0.8108242
0.6333334,0.8108242
0.0181223,0.6196115
0.2684802,0.0632864
-0.7216069,0.4745789
1,1
1,0.6451568
0.2903136,0.9180683
0.8361366,0.7802835
0.1009936,0.6862848
0.3725696,0.5122636
0.0245272,0.6927294
0.6717258,0.9256251
0.8512502,0.8108242
0.6333334,0.8108242
0.0181223,0.9067901
0.8340657,0.8946918
0.7893835,0.4745789
-0.1220415,0.4430074
-0.0827652,0.0495927
0.3285528,1
1,1
1,1
1,0.8359856
0.2457492,0.5967529
0.1935058,1
1,1
-0.1701514,0.2668763
-0.4662475,0.8108242
0.6333334,0.8108242
0.0181223,0.6196115
0.2684802,0.1065765
-0.7868471,0.4745789
1,1
1,0.6806487
0.3612975,1
1,0.7415723
1,1
1,1
1,1
1,1
1,0.8108242
0.6333334,0.8108242
0.0181223,0.6196115
0.2684802,0.0484349
-0.6371135,0.4745789
-0.1220415,0.4430074
-0.0827652,0.2710799
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,0.5254976
0.0509951,0.8108242
0.6333334,0.8108242
0.0181223,0.6849412
0.4550801,0.7112957
0.5116965,0.4745789
-0.1220415,0.4172348
-0.1655303,0.2710799
1,1
1,1
1,1
1,0.8559642
0.2585292,0.7657652
0.5315304,0.7952394
0.5904788,1
0.7553182,0.347809
-0.3043819,0.8108242
0.6333334,0.8108242
0.0181223,0.4496474
-0.060102,0.3761193
-0.163271,0.4745789
-0.1220415,0.4430074
-0.0827652,0.4925671
1,1
1,1
1,1
1,1
1,1
1,0.8494592
0.6989183,1
0.7856531,0.8334827
0.6669654,0.8108242
0.6333334,0.8108242
0.0181223,0.5702671
0.1405341,0.3761193
-0.163271,0.4745789
-0.1220415,0.46878
1,1
1,1
1,1
1,1
0.090432,1
1,1
1,1
1,0.942151
0.884302,0.8108242
0.6333334,0.8108242
0.0181223,0.4864116
-0.0271769,0.4324309
-0.1351383,0.4745789
1,0.924928
1,1
1,1
1,0.9363278
1,0.6877178
0.4742536,1
1,1
0.7635561,1
1,0.6657845
0.3554689,0.629792
0.7671385,0.6642112
0.3284223,0.7817103
0.5634207,0.6486824
-0.2611531,0.3060569
-0.3701562,0.3064238
1,1
1,1
1,1
1,1
1,0.8346565
0.669313,1
1,0.8646393
0.3841312,0.6301092
0.2726373,0.6174846
0.2349691,0.6957929
-0.0177503,0.5170673
0.0341345,0.6473556
0.3027916,0.8410581
0.1479494,0.5961799
0.216596,0.7116303
1,0.9250496
1,1
1,1
1,0.9269105
1,0.8242624
0.6485248,1
1,0.6365687
1,0.9394436
0.8788872,0.9236282
0.8472564,1
1,1
1,0.888181
0.7763621,1
0.3523649,0.3649226
-0.2486659,0
0.9675717,0.9580356
1,1
1,1
1,1
-0.1139988,0.6525325
0.3267919,0.7004651
0.4009302,1
-0.4140649,0.2160823
-0.5443602,0.263653
-0.2526867,0.2940089
0.1063028,0.7151047
0.4302094,0.5480074
0.10818,0.8059838
0.3693196,0.3639056
-0.2483244,0.5339106
1,0.9755298
1,1
1,1
1,1
1,0.700223
0.4004461,1
1,0.9038922
-0.586135,0.3178799
-0.3642401,0
-1,0.2608007
-0.6932518,0.1765594
-0.6468812,0.4501945
-0.0996109,0.8137069
0.2020796,0.5828003
0.1820339,0.7780899
1,0.8789297
1,1
1,1
1,1
1,0.9643624
0.8540617,0.9276112
0.8491157,0.886058
0.7721159,1
1,0.8654692
0.6511033,0.6134586
0.2269173,0.6622283
0.3244566,0.7022564
0.5492299,0.758803
0.5333805,0.8010884
0.6021768,1
0.3424752,0.6954073
0.3908146,0.6519388
0.3038776,0.6478532
0.2213764,0.6590336
0.3277807,0.6224999
0.922435,1
1,1
1,1
1,0.8775969
1,0.6494704
0.2989407,1
1,1
1,1
1,0.7823992
0.5801551,0.7342117
0.3542557,0.7456487
0.4912974,1
1,0.7474179
-0.1208881,0.5254144
0.0686381,0.5739352
0.5762994,1
0.5456469,0.7881866
0.5763732,0.7909569
0.5819137,0.7123297
0.3484093,1
1,0.5397373
0.0794747,0.6013414
1,0.6874922
0.3749844,0.7108431
0.4216861,0.6829665
0.2821136,0.6445503
0.2891005,1
1,0.5929982
-0.0541981,0.3652952
-0.2612804,0.3709159
0.566272,0.727617
1,1
1,0.7556728
0.5113456,0.6661429
0.0358318,0.4347377
-0.1305247,0.5145366
0.0290732,0.5235166
0.3004308,0.6060218
0.2120435,0.9436233
0.8872466,0.5262767
-0.0128246,0.5565742
0.1131485,0.5800737
0.1601474,0.5806788
-0.0078727,0.543954
0.1063312,0.5742608
0.4668807,1
0.3248984,0.5967813
0.1935625,0.7164264
0.4328527,0.5763491
0.031942,0.5305772
0.0611544,0.4759501
-0.0480999,0.4187437
0.0438824,0.542308
0.0859665,0.5418193
0.0836386,0.5100238
0.0149332,0.5411753
0.0823506,0.5261264
0.0522527,0.5910543
-0.1456518,0.3544144
-0.2663688,0.3165562
0.4660757,0.7535709
0.484962,1
1,1
1,0.5963149
0.2274514,0.5161895
0.032379,0.5364246
0.0728493,0.6598276
0.2771507,0.9632691
0.9434474,0.68402
0.36804,0.4894487
-0.0130828,0.4997268
-0.0005464,0.3752935
-0.249413,0.3341016
-1,0.2538778
-0.480461,0
0.6902574,0.8400813
0.6249719,0.8398352
0.6796703,0.889647
0.779294,0.7652977
1,1
1,1
1,0.7200902
1,0.8130184
0.6260369,0.6987845
0.3975691,0.6874272
0.1831534,0.6420463
0.2840925,0.6725387
0.3450774,0.6564888
0.0314436,0.5288141
0.0705754,0.9125101
0.2540172,0.5959254
0.1827742,0.5948941
0.1897881,0.6340471
0.2680942,0.5633157
-0.0860008,0.2849189
-0.4301622,0.4883893
-0.0232214,0.4388225
0.1396139,0.6572369
0.3322853,0.5897489
0.1794977,0.5853077
0.0172221,0.5786919
0.1573838,0.5149239
0.0298479,0.5497015
0.0475476,0.5517634
0.1147784,0.4817088
0.1914451,0.611456
0.0438751,0.5386056
0.0772111,0.6649066
0.3298131,0.5310476
-0.1036515,0.3666351
-0.2667297,0
-1,0.3336307
-0.1027408,0.4606797
-0.0744531,0.3073722
-0.3758985,0.4141318
-0.001469,0.4868703
-0.0262593,0.3405908
-0.3188183,0.3798193
-0.2997562,0.3541081
-0.2756765,0.2949472
0.1950839,0.523371
-0.1497343,0.3733818
-0.2532363,0.4807846
-0.0384308,0.4144751
0.1729263,0.5612548
0.1225096,0.4515446
-0.0969108,0.4293925
0.4675074,0.402162
-0.1956761,0
-1,0.3029228
-0.4673733,0.4250807
-0.1498387,0.3896833
-0.2206335,0.3817907
-0.4303963,0.2873074
-0.4125474,0
0.2985086,0.6893164
0.3495329,1
1,1
1,0.6105687
0.2106346,0.5277742
0.0555483,0.562873
0.125746,0.6702508
0.4675074,0.5089721
0.0276836,0.5340713
0.0681426,0.4649313
-0.0195308,0.5069363
0.0138726,0.5035502
0.0071003,0.493361
-0.2022129,0.4002061
-0.1824493,0.4224989
0.2616011,0.6369
0.2309447,0.5446357
0.0892713,0.6253076
0.2506151,0.5204275
0.3165046,0.7148837
0.4477893,0.559563
0.7823907,0.9995559
0.9549631,0.9999357
0.9999036,0.9998523
0.9997046,0.9997668
0.9996915,1
1,1
1,1
0.4685689,0.688878
0.377756,0.6059479
0.2118958,0.4834783
-0.2346901,0.4795758
-0.0408484,0.3622373
-0.2755254,0.3448709
-0.3394253,0
-0.9644429,0
0.9289124,0.9996923
0.953688,0.9999391
0.9999189,0.9999269
0.9998537,0.9999209
0.9632748,0.3565837
-0.2868326,0.4241684
-0.1516632,0.4637132
-0.1306582,0.4180082
-0.1574308,0.4268005
-0.146399,0.4427951
-0.2537135,0.464016
-0.071968,0.466547
-0.0610115,0.8902575
-1,0
-0.8993248,0.4106098
0.9567523,0.999508
0.9863928,0.928764
0.8605316,0.9987422
0.9974843,0.9997901
0.9996967,0.5775501
0.1551001,0.6613122
0.3448365,0.7523702
0.2363457,1
1,0.8195681
0.6391362,0.5979351
0.1786076,0.6843103
0.3686205,0.5371385
0.0814111,0.5805809
-0.2011995,0.3873737
-0.2155705,0
0.8974844,0.9993735
0.9845245,0.8511764
0.7023529,1
1,1
1,1
1,0.6117164
0.2234329,1
0.265034,0.7355097
0.4710194,0.4615135
-0.0597946,0
-0.2877746,0.5142743
0.0411653,0.5215024
0.0430049,0.6147676
-0.4712727,0.2778656
-0.4314294,0.4038983
0.9428266,0.9999061
0.9999257,1
1,1
1,0.9982941
0.3342355,0.9917651
0.983578,0.7470091
0.5290164,0.6593509
0.2362499,0.5143229
0.0309654,0.8274362
0.6548724,0.8750099
0.8753763,1
1,0.6983976
0.3967952,1
0.0427845,0.5409033
0.0882472,0.5805809
0.9427984,0.9995795
0.9778356,0.9999245
0.9998994,1
1,0.9998996
0.3002172,0.617406
0.234812,0.582871
0.1842266,0.6408678
0.0390716,0.5545726
0.1141638,1
1,0.4822201
0.2113755,0.7553793
0.5107586,0.7607845
0.521569,1
0.276297,0.6941879
0.3938539,0.7262442
1,1
1,1
1,1
1,1
0.491488,1
1,1
1,0.7848018
0.3720869,0.837161
0.674322,0.7807389
0.5614779,1
1,1
1,0.6224057
0.2448114,0.6104245
0.1443104,0.5156248
0.0481598,0.5941212
0.8652667,1
1,1
1,1
1,0.6971518
0.2537875,1
1,1
1,1
1,0.9503769
0.9007537,0.7009103
0.4018207,0.692508
0.1851864,0.5675988
0.1629383,0.8767227
0.7534454,0.5556526
0.1407075,0.5224525
0.0663549,0.5842581
0.7735776,0.9114394
1,0.8349715
0.6699431,1
1,1
0.1864912,0.5342094
0.0684189,0.40643
-0.1871399,0.3940922
-0.2942148,0.2595792
-0.4808416,0
-1,0.1804537
-0.6598588,0
-0.9409128,0.1817787
-0.6364427,0
-0.9095654,0.4918208
0.0196372,0
1,1
1,1
1,1
1,1
0.6275114,1
1,1
1,1
0.4989895,0.6272146
0.2544291,0.6145936
0.2291873,0.5225519
0.1593051,0.7165841
0.4331683,0.664127
0.3432729,0.9963751
0.1896216,0.6377445
0.2947287,0.5759925
0.968613,1
-0.0582007,0.4438439
-0.1123122,0.4741969
-0.0516062,0.4267923
0.1491354,0.6099634
0.2199267,0.6142034
0.2284068,0.5972221
-0.0412915,0.5396523
0.0939428,0.5032227
0.0120692,0.5109702
1,0.5851953
0.1780254,0.6073396
0.2260521,0.595831
0.0271486,0.4918208
0.0196372,0.4343933
0.9964826,0.9807901
1,1
1,1
1,1
0.6434253,1
1,1
1,1
0.6604673,0.6592941
0.3251963,0.6510186
0.3020371,0.708774
-0.1320943,0.4419914
-0.1160171,0.3235857
-0.3528286,0.3313879
-0.5360476,0.4918208
0.0196372,0.2589776
1,1
1,1
1,0.9671971
0.9343941,1
0.6728349,0.4241736
-0.1464725,1
1,0.3519247
-0.5832012,0
-1,0.1488093
-0.7023814,0.1643455
-0.7333902,0.1188382
-0.7549984,0.2086255
-0.582749,0
-1,0.4918208
0.0196372,0
0.709381,0.7784446
0.2464425,0.6044897
0.2248378,0.8817798
0.7635596,0.6858054
0.5353549,0.9231009
0.8462018,0.7055255
0.4110509,1
0.4442449,0.6065118
0.2144104,0.6150978
0.2301956,0.4824723
-0.291023,0.3159551
-0.3680278,0
-1,0
-0.9204546,0
-0.5158165,0
1,1
1,1
1,1
1,0.9428023
0.5055407,1
1,0.6057037
0.2114073,0.6449139
0.2381664,1
1,0.6328039
0.2656077,1
0.1769604,0.6152251
0.2304502,1
1,0.5773854
-0.0619272,0.4872378
-0.0255244,0.6366804
1,1
1,1
1,1
1,0.9808438
0.5154442,0.7427897
0.4969577,0.620844
0.241688,1
0.6084388,0.7682117
0.5364234,0.7632108
0.5264215,0.5911239
0.9963809,0.7232025
0.4464051,0.9344813
0.8689626,0.6487753
0.1651402,0.5620045
0.1483546,0.8521081
0.9246488,1
1,1
1,1
1,1
0.6304134,0.9490325
0.8980651,0.9653174
0.9306349,1
0.6440787,0.5740398
0.1480796,0.5164006
0.0328013,1
1,1
1,0.9535811
0.9071622,0.5345491
0.1836533,0.5683349
0.1446045,0.8243282
0.7821972,0.806499
0.9766867,1
1,1
1,1
0.3698557,1
1,1
1,1
0.5738624,0.7583402
0.5204344,0.6849897
0.3699794,0.599214
0.9999436,0.6871634
0.3743267,0.9926936
0.9870728,0.7131031
0.3734955,0.4104428
-0.1673874,0.3627588
1,1
1,1
1,1
1,1
0.5036514,0.5707216
0.1414431,0.5577517
0.1155033,0.6489233
0.1544926,0.5929762
0.1891386,0.7486225
0.497245,0.5500005
-0.0602709,0.3507377
-0.2985247,0.5246466
0.0492932,0.5647867
-0.1083975,0.3229106
-0.3457527,0.3099376
0.7810982,1
0.876694,0.8728451
0.7456902,1
1,1
0.5507308,1
1,1
1,1
1,0.6141937
0.2283875,0.7244501
0.4489001,0.56769
-0.0260802,0.4767466
-0.0465069,0.5324402
0.0733835,0.5430577
0.1121651,0.4762416
-0.0345479,0.4460724
1,1
1,1
1,1
1,1
0.3872138,1
1,1
1,0.7617091
1,0.7436706
0.4873412,0.6620315
0.3240629,0.7002293
1,1
1,0.9385502
0.8771003,1
0.1955426,0.6230212
0.2556604,0.5835747
0.9894036,1
1,0.6457052
0.2914104,1
1,0.5885443
0.1133877,1
1,0.7351796
0.4703592,0.8270667
1,0.5778975
0.155795,0.700091
0.400182,0.8463764
0.1488072,0.6569191
0.3138383,1
1,0.9563001
0.1422315,0.7063482
0.4303278,0.8791017
1,1
1,1
1,1
1,0.7763525
0.528443,1
1,1
1,1
1,1
1,0.6812261
0.3624521,1
1,1
1,1
1,1
0.0731918,0.5164824
0.0427422,0.5357146
0.7731806,0.5245989
0.2979125,1
1,1
1,1
0.099733,0.4053873
-0.1892254,0.3477567
-0.3044866,0
0.7075611,0.8550821
0.715097,0.9675154
0.9350308,0.7989811
0.5988515,0.9019638
0.8039277,0.9288195
0.857639,0.9955592
0.4908311,0.4918208
0.0196372,0.8994598
0.9111387,0.9388099
1,1
1,1
1,0.8566639
0.5524211,1
1,1
1,1
1,0.5463552
0.0927103,0.5323884
0.0647769,0.935078
-0.1626303,0.3801433
-0.2397134,0.3229461
-0.3541078,0
-1,0.1962648
-0.6074703,0.163504
0.5050013,1
1,1
1,1
1,1
0.2927748,0.8713928
0.7934985,0.8148346
0.6296692,1
1,1
1,1
1,0.8191442
1,1
1,0.7070294
0.4317706,1
0.2504342,0.6371695
0.2931457,0.6317163
1,1
1,1
1,1
1,1
0.5625949,1
1,0.608381
0.2167619,0.6135688
0.0407768,0.7103899
0.4431003,0.4295339
-0.1409322,0.2275613
-0.618957,0.3852156
-0.2208592,0
-0.9323506,0.2515337
-0.8996062,0.2240491
-0.5402459,0
0.868195,0.9266756
0.8540721,0.616963
0.2874686,0.583034
0.1620029,1
1,0.623544
0.247088,0.5564521
0.4118461,0.500695
0.00139,0.4944489
-0.0111023,0.4831232
-0.3062826,0.2823312
-0.4353376,0.3135443
-0.3606851,0.287626
-0.4994115,0.4918208
0.0196372,0.3368913
0.4206973,0.9636537
0.9273075,1
1,1
1,1
1,0.8971131
0.7942263,0.6985387
1,0.9068173
0.8136346,0.645253
0.3096159,0.6349144
-0.2519929,0.3637473
-0.2547379,0.3511245
0.5562653,0.6339391
0.2732719,0.5405916
0.0811832,0.6129057
0.1893928,0.6722292
0.3444971,0.9260681
0.8521363,1
0.0565238,0.4918208
0.0196372,0.574751
0.2808678,1
1,0.7136686
0.4367313,1
0.0728767,0.6661839
0.3323679,0.578568
-0.0250512,0.318979
-0.362042,0.3073058
-0.3853457,0.2959707
-0.5397283,0.4918208
0.0196372,0
0.2728183,1
1,1
1,1
0.1875329,0.6464143
0.308008,0.6328467
0.4331401,0.7537414
0.5197728,0.9054352
0.4687448,0.4918208
0.0196372,0.9275262
0.4696949,0.4918208
0.0196372,0.7222766
0.7607549,0.9850085
0.9700171,0.9518244
0.9060826,0.8880905
0.3418016,0.8693228
0.7415705,0.8089336
0.6178671,0.7904641
1,1
1,1
1,0.8501764
0.7003528,1
1,0.7056379
0.4112758,1
1,1
0.5945504,0.8200448
0.6400896,1
1,1
1,1
1,0.9505162
0.9010324,0.868852
-0.0193498,0.4644763
-0.0710473,0.4481617
0.267776,1
1,0.5229527
0.0459054,0.7608636
0.5217272,1
0.3688577,0.589233
0.1784661,0.5640437
0.1280874,1
0.5965469,0.6035626
0.2071252,1
1,0.6566741
0.2426974,1
1,0.6061108
0.2122216,0.6604074
-0.1959552,0.4190657
-0.1618685,0.3531461
-0.0663425,0.4446651
-0.003991,0.4321001
-0.1357997,0.5216222
0.0432444,0.5025209
0.0763444,0.4098673
-0.1802654,0.4405175
-0.118965,0.4852118
0.4310486,0.571932
0.1597013,0.6566792
0.3439539,0.6373994
0.3602106,0.7303948
0.4688029,0.6969551
0.3939103,0.6056253
0.002787,0.4974221
-0.0051558,0.4751683
0.1889817,1
1,0.562884
0.1257679,1
1,1
0.2331198,0.4594577
-0.0799299,0.3503355
-0.299329,0.3340845
-0.0348992,0.4413073
-0.1173855,0.3415943
-0.3168114,0.3301928
-0.0730456,0.4391063
-0.1117601,0.2577937
-0.4844126,0.306691
-0.4829157,0.3161266
-0.3677467,0.5341023
0.3243959,0.6329539
0.2201037,0.5592198
0.1184395,0.7192379
0.4384758,0.5541943
-0.0627624,0.2464387
-0.5071225,0.2576104
